1st,2nd,3rd,4th,5th,College Code,Gender,Roll,Roll no.,Subject Code
5.631348163246862,6.681314350487837,7.423404256486487,5.237900130950833,4.7775896819751695,241,Male,17803,18,16
5.58271279946238,4.747892401938554,4.558547687048706,8.037980899405845,4.849065097519458,241,Female,17988,28,16
6.2343848197309955,7.932227513723857,7.160704845939548,7.651347716849966,6.951317143977643,241,Female,17670,22,16
6.165387245506342,8.563796185057836,4.7247618810535,8.700212885219662,4.724617582748052,115,Female,17037,21,16
5.786734398389772,8.061825180252463,5.393529767484266,5.086213421990298,6.939692952613565,165,Male,17297,16,28
8.574853851578093,8.109477833307677,6.182496461894109,8.738668939996884,5.513710171329598,165,Male,17231,18,16
7.658720927164464,8.147007063221944,7.825084345857558,6.992911342496993,8.331432841983375,115,Female,17637,29,28
7.637734956657648,4.878245578561869,6.7757921307302365,6.763919586925848,6.255378094813606,241,Female,17690,28,16
5.449567247959777,8.979063647416366,4.900378334663908,7.121446470280125,8.203739086381841,241,Male,17856,17,16
6.888547121584201,7.285928952311499,7.7744892046392975,5.354880440868225,8.912973484494035,241,Female,17453,28,28
7.895897166509171,6.1046353203994865,7.188620564168216,5.854874567834015,4.483752935455672,165,Male,17161,22,16
7.977951842716065,8.44011926133518,4.09613128172521,8.421832939656943,4.59415565558829,115,Female,17472,17,16
5.722652303771561,6.911756364946136,4.327994613596104,7.291606525898907,5.453654817245989,241,Male,17215,25,28
7.854363782843239,8.968122545367507,4.460584970011811,8.32107459723891,4.210666692471118,165,Female,17617,22,16
7.679469484038664,7.76036847225102,5.247531524112031,5.434864937762709,5.257580082484813,241,Male,17862,18,16
4.707532428109501,5.837553546298631,5.383599145068866,4.366852500783228,8.30567375360501,165,Male,17873,29,28
8.329727342832387,7.7128111265125,7.38744100428073,4.675782558950796,7.998177137913455,165,Female,17689,29,16
6.206607350902054,7.650549861125308,7.251643233592716,5.291590661225005,4.971612028483327,115,Female,17987,27,28
6.4320522444433275,5.564953888883989,8.360015893580618,6.471259739463864,4.957261474487276,115,Female,17155,24,16
6.241845894489987,8.42087620428413,8.076572577089372,4.958772036710963,5.667794151942163,241,Female,17509,16,16
6.839230007387537,4.703824581836468,7.942754462362187,7.3929218519398265,7.271656394919672,165,Male,17609,21,28
7.105846236835274,5.826367574019713,6.944532654143259,7.8908334315445305,7.504015436922436,165,Male,17860,18,16
6.490897828814717,7.181370955139043,4.5331633413992485,7.565376067496304,8.933396112373847,241,Female,17938,19,28
8.333942716295478,6.395695596041374,7.438742701532935,7.63917174523853,6.198095451477023,115,Female,17743,25,28
7.138673780976422,7.3907794879295565,5.511607477476746,6.850926202570321,8.63400998262664,241,Male,17822,19,16
6.007139746527599,8.986768405364884,7.916973752026056,7.722363616130151,4.546813613329643,115,Male,17722,20,28
6.083458784543555,4.389983185305564,5.8334339190668345,8.423892125325807,4.093830703942087,241,Female,17627,25,28
8.054193075644758,7.794844294163794,4.672030174699246,7.195202198261679,8.104662418538346,165,Male,17152,23,16
5.7409597137326,8.087122542754676,7.026542052942183,8.716959203274085,7.129981197184371,165,Male,17620,20,16
5.057273978912068,5.411007206567154,8.414027086689975,6.799736853769205,4.324355455053472,115,Female,17971,18,16
4.2969159400289465,5.275780262030699,4.87929058742132,7.337378302113496,5.961055581477778,165,Female,17590,19,16
8.38013423960287,6.2067881139991234,5.472129582629629,6.3795722395325924,8.030322974308056,241,Female,17058,29,16
8.592732255951748,5.969283787966444,5.322169914315186,6.7550116297441125,5.546341203002843,115,Male,17325,24,28
4.60060091081738,6.539095337810776,7.9113858218666975,7.772623005692941,8.82689635228704,241,Male,17114,28,28
5.672368707480574,5.057921007711293,4.760896573138087,8.991698133307843,7.420207933899096,241,Male,17371,17,16
4.876860347576219,6.469002375175206,6.201948208332201,4.238010069221451,7.620763466738213,241,Female,17612,28,16
4.579492344129399,8.063762114035136,5.88301415823511,6.734143875224707,8.937237420890611,241,Female,17321,22,28
8.499333715000152,8.414416961339128,7.846654475342621,6.046899843570058,7.818661677702102,165,Female,17145,20,28
4.284386295726778,7.333811312342839,6.197062537797202,8.647255875964744,7.404856788965281,115,Male,17829,22,28
8.902428317345034,5.4406523197403125,5.244527047679327,4.774581005244447,7.20855644676773,115,Female,17081,29,28
4.482254303486921,8.366225591708755,4.403082191176758,8.118574418034953,8.278352660422954,241,Male,17233,27,16
8.31735324596793,6.106139554973521,6.429097002091632,4.652094110549694,7.286772114938798,165,Male,17570,22,16
6.832530534945814,5.159035951324424,5.245084503382497,7.864287320255472,4.028892655181111,241,Male,17132,16,28
5.839587439089367,4.672986545039844,7.427534029420244,8.463740985766709,7.414610864770209,115,Female,17992,27,28
5.71171188312579,8.808344289714018,5.20041567606644,7.732552588234629,6.38401569642326,165,Female,17951,18,28
7.786820716188544,4.439895772323686,6.684956052512417,8.747226918113238,7.000301164643522,241,Female,17955,18,28
5.572866475021436,6.648802324673639,7.182848247604078,7.001572125547202,6.466179869755158,241,Female,17364,17,16
7.286594583085709,5.010886357785958,8.503388705946303,5.40481830861817,4.11289332981598,165,Male,17593,21,28
6.5866304175804,8.34140197731002,8.526924545466699,8.337121888133172,8.420934196485572,165,Male,17547,25,16
6.424828225790352,4.972633467547294,7.342492382768726,7.7486223790983715,8.574061281297451,115,Male,17068,21,28
8.505810853245809,7.682398796918965,5.067129818139525,8.192173521227241,6.323312276330755,115,Male,17161,24,16
6.773225293101298,4.825579842058295,4.301124805854471,6.645343715360699,8.412169219456342,241,Female,17007,23,16
8.134308015243475,8.690561243483062,7.7610872483857545,8.21144213128698,8.502899552053481,241,Male,17524,18,16
7.627867670507447,7.316624997213427,5.799898851235405,4.575874775558534,8.037209082429047,115,Female,17749,27,16
4.192786230294992,6.075604324838503,4.603387176944409,8.598180669742792,8.925340501383284,115,Female,17784,22,28
7.865550262527096,8.812412548678786,8.176159527446742,5.129607288812316,4.796191972010019,241,Female,17363,19,16
5.084351250455203,6.620254307789935,6.685325165258675,7.927643594626353,6.190225758019826,115,Female,17754,28,16
8.515748234257858,5.920368646558829,8.745061521465264,4.004912436236547,6.0344366270890575,241,Female,17613,21,28
4.21462095304416,4.812377517038728,6.894371862993381,8.648666957034376,8.573850471609614,165,Female,17210,17,28
5.665360172371594,7.60544658185697,8.75640138970173,8.75804673539539,4.885158009615761,115,Female,17409,29,16
4.49866473617377,6.981664718947906,6.742653869876035,8.680658902440765,7.85358231043414,115,Male,17343,24,16
6.377945585424219,5.114464234889972,4.859940037094745,6.743681070225003,4.828171339077691,241,Female,17487,17,16
8.10011217934876,5.249809173244606,8.819849715379718,4.885669416935472,7.744867810231238,165,Female,17019,28,16
5.490936798315321,5.101910641285213,4.449002183871837,4.37617304041644,7.6364882432661005,241,Female,17086,19,28
4.754674486555208,6.479209324908968,4.913270866914137,7.11126893942674,6.909590995639251,115,Female,17048,21,28
5.651335178484496,4.236446564810019,8.979514422716296,6.6669991606946954,5.267384208158676,165,Female,17111,22,28
8.06940070960318,5.446237422788344,7.892984115994247,6.361373770365267,7.897240303504866,241,Female,17988,17,16
4.701919788996735,7.6831197199867916,8.204134084456397,4.511611496548755,8.354375842747825,241,Female,17494,23,28
5.1368122453875085,7.106149516663374,6.357429404545099,8.37293553881281,4.148578662365461,115,Male,17336,29,28
4.34425982246687,8.092980722523015,5.893398252957903,7.639143846433305,7.996634149866603,115,Male,17502,18,28
7.5285502199480385,7.724124774578963,5.357586024628443,8.372149493711904,6.072551674929333,115,Male,17540,29,16
5.976166217681684,4.106386686801706,4.269170069574757,5.950885975327225,6.546410326061288,115,Female,17091,27,28
5.55419988571658,6.847845670561205,4.236586878019679,7.081702832972295,4.15866857327545,115,Male,17096,28,28
7.593131951705759,6.1920836340166705,5.639940431336845,6.397110766080113,4.467600679981977,165,Female,17894,20,16
5.6798877117012765,5.806500218862003,5.119385452030152,8.915993342501746,5.503520838481277,115,Male,17100,22,28
7.6388563660720905,8.961907932306623,7.333945019267452,5.949910363595359,6.812908334432882,241,Male,17039,16,28
8.075996976571567,7.284816853776224,4.848104511394699,8.07801666632783,8.337890513762995,165,Female,17979,22,16
5.088314217288692,5.255350365693435,8.545253038039373,6.94890639401313,8.32598750533656,241,Male,17193,20,16
8.869093484229918,6.664330293523326,8.838632717507409,5.573202951149748,8.789955777134969,115,Male,17377,26,28
4.811789739563334,4.476159665530204,6.37446112357427,6.05897788269315,4.035806416997908,115,Female,17477,28,16
5.454204533283713,7.72636639888895,4.255581239518309,5.761665343875199,6.063610673956388,241,Male,17551,16,28
4.898976454167708,5.738258698101635,4.853172157135497,7.824834507525573,8.946309022844833,165,Male,17652,17,16
5.727528281781672,4.84441686419418,5.335875322435037,7.332550613243058,6.688590000200302,165,Male,17289,22,28
6.4003044391037776,4.812107314897237,8.379889940644825,4.581142328549643,5.542536383393594,115,Male,17521,26,28
6.610879345010595,4.076144326851158,8.441344807123397,7.869434862518254,8.086026011214049,115,Female,17611,23,28
8.26803021148136,7.889401266285475,8.831485465464915,6.306740345360545,6.443588185218236,241,Female,17760,26,16
8.447239544079332,7.643499378472207,5.313228257960262,5.632599025934422,6.269975878328353,165,Male,17807,25,16
5.100519303904532,6.425129462497986,4.879107998506724,5.869454280628304,7.4686237906769595,165,Female,17837,20,28
7.114470160928763,5.529823779519671,6.624139095188632,4.650419728981776,4.521844739111137,241,Female,17397,17,28
4.557480286493578,5.9580582636510435,5.721792733654917,5.561578711143893,5.925737668529051,165,Male,17075,16,16
6.294849300910341,8.420442459702542,5.990656840515124,4.866206738192438,6.961825359922503,115,Female,17601,26,28
5.611667690233091,4.606498861114388,6.261954771837226,6.288032282652382,7.480355825086072,165,Female,17747,20,16
5.582503727268032,4.14782370063103,4.304504256856288,6.6395637298557055,4.173431233598608,241,Female,17821,19,16
6.412921208560505,5.0786222485485535,5.622998314159327,8.950098118453608,4.426828271715638,241,Male,17673,16,16
7.649138177646337,6.603428166569074,7.716064703056956,7.844485841425562,5.236085992253834,115,Male,17178,20,28
4.345913293961948,4.038414590974721,6.393290619526262,6.644469443018542,6.401091401207923,115,Male,17796,29,16
8.395866688437023,4.521323670717178,7.827454052593159,5.871641263855661,6.623937087662576,241,Female,17238,28,16
7.674068873152805,7.48931990933356,7.361697146654489,4.795034543080422,5.967131748835518,165,Male,17538,25,28
4.8824969444453,6.240314285609468,8.705794139369313,5.89648843317683,4.265467473818551,115,Female,17207,23,16
8.695804545436852,8.743194800071421,7.451751613151785,6.7228995877355855,6.610574407559163,115,Female,17770,21,16
6.531561120116943,8.553832838013058,6.797746518179934,4.88904849727963,4.290390995783273,165,Female,17621,20,28
8.999042890584827,5.382289482005229,4.785857382155248,8.499570252173843,5.660424300059281,165,Female,17986,19,16
4.986297371503689,5.888579650294979,8.605528508272258,7.195585767448339,7.139814677003679,165,Male,17047,28,28
6.674540991916007,8.590858656688232,8.983600730355729,6.025165896072343,5.56226642329842,241,Female,17582,21,16
5.451240212799642,6.896287973587466,8.212388554511513,7.971280682367634,4.407344921076565,115,Female,17533,17,28
5.520867786946233,5.848609538826153,4.467395350028596,4.672745379737341,6.6781404807953395,165,Male,17265,20,16
6.955326904169951,8.002033526774749,4.55711203353109,8.188923267324236,4.746890420565322,115,Female,17720,23,16
8.608595334354167,8.62252053801138,5.82457726164502,4.094615471993298,8.583366646734758,115,Male,17549,26,16
8.026319277895876,7.367465323517893,7.480116571270077,5.975421363306047,5.527774435927486,241,Male,17757,25,16
7.61970699250663,5.154517888769508,8.134522360024043,6.793969844008824,6.097066915553748,115,Female,17535,16,28
6.795868910508511,8.096302579228663,4.904076180862168,4.8396307228193445,7.033468808026759,165,Female,17493,18,28
8.611492518337238,6.10263080707007,7.126201888766067,7.349073956107537,6.944565403123637,241,Male,17602,23,28
6.461807033454421,7.490232899562367,4.7978324129846115,8.805543905236068,8.983380517600398,241,Female,17518,27,28
8.369160891673591,6.43176808191751,4.560520233067516,4.404588584012781,4.053011124159768,241,Female,17706,21,28
8.16990821938316,8.704324522087187,6.354861407407607,4.046179409969423,5.9971324466908325,115,Male,17285,17,28
5.069176734007932,4.341876202593692,8.3052194467492,7.541309093513257,4.701419545166905,165,Male,17805,29,16
7.856127314829552,4.778983522037519,7.138528318086845,7.966780397937143,8.68487000400865,165,Male,17423,26,28
4.060855784716294,4.9728413090807155,7.407718252078887,6.081384785491945,8.832248416495363,165,Female,17025,26,16
5.614147687740438,5.105002533297506,5.965830752048081,5.72967104790124,5.664588357149546,115,Female,17619,17,16
5.147837223459749,5.177138091802311,5.334401830360998,5.758175369274072,7.089787231898355,115,Female,17432,27,16
6.534314792436567,4.764251024278667,8.660482398903262,8.192692256870455,4.677209500432317,115,Male,17786,23,28
7.684265808403928,7.464587761750425,6.057042359196532,4.28900966308501,8.413602087651505,115,Male,17442,29,16
4.48838183723862,5.09077874133904,6.567022514060852,7.980948079661283,6.149969674817771,115,Male,17592,24,28
6.574611009683842,5.177267405111079,4.36111006615473,4.708482735767548,6.601060633735714,115,Male,17946,16,16
8.692060108471928,4.98694131111057,4.345756950357115,8.104001011092931,4.722411348793269,241,Male,17430,25,16
5.143232754914727,5.99343609845561,7.79031989177497,6.707323265906635,8.286581863634751,241,Male,17849,28,28
7.38570572055712,8.79296551493174,8.660030008221272,8.179615354495867,6.720026820010224,241,Female,17749,18,28
6.964401353905788,5.833901097760053,7.183477033804421,4.730036994233549,7.686860057302008,241,Female,17638,21,28
4.050318478280467,5.488120898320691,8.500227850569075,4.723432038497547,6.163426374314209,241,Female,17507,27,28
6.3791309792861135,4.34299795451998,7.8697637036594825,5.0754877394466344,6.678824659431671,115,Female,17400,26,28
7.543851954705243,5.762637658196164,4.6443267737529546,6.587628632392745,4.434616218593106,165,Male,17280,21,16
4.219877160120453,5.160980231488375,4.333286830578901,6.21515312851456,6.7842112335155935,165,Male,17812,28,16
8.39760741511865,7.814636690108342,8.710446495797106,5.308003295678745,5.89055514658086,165,Female,17140,19,28
6.600407083178365,4.558141499281307,4.808020507106285,5.400084799451971,8.511938935116852,115,Male,17169,23,16
4.15330524162859,4.718405209771025,7.1457808260317215,7.830444543763162,7.1025279889383395,165,Female,17724,18,16
5.122068059604201,5.392551504390569,5.178828300254553,4.389364035015555,5.370321375262453,165,Female,17058,17,28
8.768378482136566,5.440134146676526,6.577740651908722,8.490949693535487,4.7439379432618445,115,Female,17155,28,16
6.911598665260277,8.231524683480565,6.437619495365059,5.971835035199657,7.438144165891442,165,Male,17272,18,16
4.537362838844023,7.956418282252436,7.593646481907022,7.765012588340082,7.813760987845798,241,Female,17292,26,28
5.437722511402807,6.893178166026127,8.102686463655285,4.773054015888756,5.4892164425406005,165,Female,17479,25,28
6.283518129302421,5.442943394300233,8.994274186187383,7.944200815906353,7.403393856359302,241,Female,17252,20,16
4.104750346338652,5.594391766054962,5.0426384100148525,5.2717731965826,8.9420098828857,115,Female,17268,25,28
6.058077568068795,6.961091374913224,6.18331736428987,4.012333302705036,6.340001578937277,165,Male,17261,25,28
6.44729317717349,7.699332793824119,5.880041986306396,7.885668643344148,5.148054552525117,115,Female,17269,24,16
5.2183893764061615,5.920490275542247,4.168971586675527,6.951493226437971,5.517202794401545,241,Male,17429,29,16
6.943195001459933,6.547810143221875,5.184135118338679,7.357281872483293,4.2702238304865805,241,Male,17873,25,28
7.766200597960884,8.44016568266347,6.73224385622107,6.993130787994983,8.42709341782659,165,Female,17370,22,28
5.179171120528178,7.248954283542154,8.384716989578347,5.161592455558367,5.692700140493084,241,Male,17994,27,16
7.102499501399938,6.6777506602095,5.5689885855014545,5.645522800341253,7.924777928874532,115,Female,17079,17,28
7.198111214818708,4.356112305709456,7.507113920599343,4.037069587035251,8.018885564527803,165,Male,17113,23,16
8.742701505644206,4.880076058889555,8.700488818761595,8.560409912618935,8.153531554078898,165,Female,17293,23,16
7.891380836482218,5.004957919078117,4.896834457453344,6.194329119423818,5.26485155554822,241,Female,17547,22,28
8.24172634895003,7.115741462261473,4.542852922092133,4.840402320393876,4.163468399046876,241,Male,17224,20,16
6.452099542181376,4.54056375852275,8.932688873347612,4.002117850300719,8.54223992855291,115,Female,17104,18,28
4.9267429348969145,4.144974349908132,4.250129455384889,7.925938013877942,5.792808781204495,115,Female,17777,27,16
8.979076464798176,5.801752788259327,5.405035324353495,5.718708714342599,8.022727124457539,115,Male,17367,16,28
4.646778805193498,7.5942958925440385,8.346698906378808,5.422153108733915,8.977431858606305,241,Female,17381,26,16
6.357286596771327,7.466246771510297,5.377101271820658,6.657485948611285,4.438251657533758,241,Male,17040,25,28
4.340465496210533,7.963351759751946,4.877654189193936,6.462802091370324,8.001600559898217,115,Male,17014,18,28
8.719254286754097,7.481241281346548,7.909155913441908,7.094413190157567,6.208635734289874,115,Male,17771,28,16
8.824624704242197,7.06642789300731,7.628520523182484,4.021062395601728,4.565222555874959,165,Male,17913,25,16
7.596945310019867,6.4308104837882265,4.538864142718035,5.824326844659147,7.720007345359847,115,Male,17427,18,16
5.749964218150844,5.042491602439853,6.508960406165524,8.872910609820115,8.343516588158629,165,Female,17710,21,28
5.2719120055881215,6.84274027928309,8.467383767113812,5.036025027089041,4.177028084948726,241,Female,17983,17,28
5.3265166226852365,7.1831237410417055,6.120331173433714,5.640765207505289,8.429354488896763,115,Male,17282,20,28
4.636470127100374,4.618716642073581,5.11087655135395,4.570326678354322,6.030470890028603,165,Female,17300,21,16
6.629044765383615,6.825736693015674,7.47193247122868,6.502001901572706,5.641453609914201,115,Male,17924,28,16
4.709086378507387,4.488743565967758,5.139708823924861,6.003361198805037,4.1089672209555435,165,Male,17229,27,28
5.583653332767281,6.735384011532459,8.53977062629662,6.0219170251237815,5.192691890748479,115,Male,17892,25,16
7.133532379795525,4.794594455093208,6.094103491308884,6.1076423217838975,6.732944748636692,115,Female,17650,26,16
7.637718047953749,4.595067736041665,6.438926908799239,7.510473227085344,4.112549152959324,115,Male,17434,20,16
4.121363523110306,4.565500280069183,7.472527945879001,6.259565762255115,6.7044733286507805,241,Female,17253,27,16
6.1505799218837,8.555126564154534,5.7975785662074175,5.302904087943136,5.9619770345024605,115,Female,17530,16,28
7.260622974210695,6.990436587262211,8.710204053405956,6.465583312908386,4.866046349281322,115,Male,17492,21,28
8.266229880792565,5.250793611010694,5.364539738275203,8.72844486206429,5.563333609510655,165,Female,17723,26,28
6.3766239110604115,4.357244389960457,8.828711720914082,6.355836236479476,7.3956731542820755,165,Female,17861,25,16
8.846029358588426,6.6809070925605125,5.941024926184731,4.695058487542274,4.6522026312937514,241,Male,17899,16,16
5.3281627377072365,4.724014854384043,7.90152314664778,8.117257475432176,4.2169949041669845,165,Male,17772,28,16
4.067543533133595,7.892014672022503,8.04994699020089,8.58739436331918,6.452491474721263,115,Female,17687,19,16
6.418764323508681,6.480548283009036,7.105158624116449,5.702450858242236,6.05293975279173,115,Male,17686,28,28
5.28056897510009,7.632244424286699,8.059356320328375,4.11034796970652,5.3889587125905365,165,Male,17847,20,28
8.118588360115847,5.97863299410071,6.953724148847307,8.02852983550332,7.272239481278725,241,Female,17976,20,16
5.163863360905561,7.511613723101803,7.011737033205372,5.625505895952367,4.628216492205736,241,Female,17587,27,28
5.553146091456531,7.423071781715061,4.703386397776081,6.738699523969951,4.281934953223465,165,Male,17941,29,16
7.956137155095561,6.807081040378518,8.452320308923781,7.923188654754126,8.420724081718689,165,Female,17875,28,16
7.5757162601268,8.228698170790647,4.770019450259599,6.383991598861193,4.545202143658079,115,Female,17779,27,16
6.790256183286313,6.912367868011884,6.526828923832162,5.4619918228047615,4.604243149437473,241,Female,17767,29,28
7.524740309613797,6.890552053899111,5.59170715782584,8.283133725961363,4.2312318071260115,165,Male,17639,22,16
6.093184317850133,5.539915536711668,5.442615302450842,8.615406278159046,8.785625745221154,115,Male,17156,23,16
4.026550238073339,8.657531330587833,4.848162991412333,7.5847092437758965,6.707167394730521,115,Female,17002,20,28
4.056775642560963,6.585697857768926,6.738959433686168,4.060485175404817,5.618284689432299,241,Male,17037,26,28
6.556108937868434,5.958573287867857,8.22269845500887,4.215710961735717,5.2943114375183296,241,Male,17327,16,28
4.4164548985949965,6.708211457813087,6.484604557898461,6.888617819121088,7.259638706520626,165,Female,17582,18,28
4.2553774008462835,4.726210693673687,5.799491908960492,7.8790112053411,6.682327714306752,165,Female,17492,24,16
8.827583195687367,5.3256261856060245,8.635554186009658,4.707176979689446,5.7148884267396864,241,Male,17015,26,28
8.295013198290292,5.533409310849042,4.669247542128449,8.512597544448354,4.5739064001813174,241,Female,17603,28,28
4.760136136047848,6.575793845906606,6.401595841175198,8.585090003062426,4.822449308803959,115,Male,17093,20,16
4.003321092951023,7.477554169038884,7.807055615830446,7.960986358971063,6.4558589433517675,241,Female,17739,21,28
8.708338976948781,5.436012310638578,8.489616469292066,7.242516823220463,7.233962852490633,115,Female,17133,19,28
5.391626491600571,4.678829977944456,8.638901953299694,5.836632908612751,8.643923674807857,165,Female,17516,20,16
4.929488014277488,6.796090913876201,4.560023329420792,4.4632266026819165,6.146197413158771,241,Female,17556,24,28
7.457540539157677,8.273249156893769,6.7027244324645645,8.69479349879121,4.25676815037973,165,Female,17998,22,28
4.544518694206631,6.0911604318403905,5.057627729729056,5.4216509439809135,4.905583892174909,115,Female,17082,18,16
5.323247990014002,6.378864544735308,4.885843201941137,4.914516068782233,5.825320642109918,165,Male,17761,24,16
8.875473401060233,5.446042560774313,8.327988766006996,8.740142598067735,5.186372318455153,115,Male,17221,24,28
7.197313872370051,8.044170616580267,5.845368023585414,6.984858655777524,5.479484357081695,241,Female,17270,22,28
6.6033889574127675,4.603324726921192,4.530318060797344,8.77451220259072,6.537217002778602,165,Female,17936,25,28
5.989593074174689,4.855443588460584,5.091270671484412,8.147748353119418,8.018413331053733,241,Female,17090,16,16
7.87250477442101,8.999783063788625,5.904547752786915,5.4549049828733605,4.0055625049936445,115,Male,17871,19,28
4.704787382618469,7.4110787631476,7.248255683056024,7.329659899804257,7.21606317356602,115,Female,17034,28,28
8.83668901018491,6.740262032883552,7.121133989452087,7.038837167246227,6.496938676040887,241,Male,17024,27,28
8.305615040328934,7.9755397257915615,8.622503971095895,5.98737653204332,4.566540096774038,115,Female,17395,17,28
7.088284912846216,8.984412273357208,5.576469234806196,6.7103178109236366,5.18816699951114,115,Male,17166,17,28
4.214530952012791,4.954371404253772,5.985551367626229,6.639500370432119,7.510334030378566,165,Male,17052,22,28
7.504278247238688,7.95696519378888,5.415378331726046,4.324114459339244,8.472318691170873,165,Female,17281,25,16
8.566421704427405,5.710810412935803,4.582986185394894,4.8978112699664695,8.509471388252482,241,Male,17692,29,28
6.6228853373931305,7.656163424926356,8.804845712441747,6.727837033476913,5.782392485073106,115,Male,17558,28,28
5.771124109136314,7.538298637688885,4.4802264109800705,4.217515504418507,6.991112558022579,165,Female,17440,23,16
4.601386724897348,8.991650213990207,6.3638690364308435,8.0506859008069,6.013950087022744,241,Female,17046,23,16
7.774505520687841,4.55936025918233,6.85005060862257,5.96176081014257,6.157251883447281,115,Female,17190,25,16
8.42510925605903,4.010626974082639,7.501036319978113,4.3780673902438965,4.880344276407902,165,Female,17378,24,16
4.5012587203792425,7.738922323055614,5.360354163148472,8.20681521795709,6.737186849131355,241,Male,17958,29,16
7.7949227737617095,6.843884591494034,6.580348889888448,4.342970782586892,5.293595399591524,165,Male,17342,29,16
4.085302431295488,7.454370639808284,5.938247950544967,4.842649694635871,7.60171593250818,115,Female,17936,18,16
8.835274590386097,7.767625174131989,4.484790380452439,7.833318828870455,8.853041616189811,241,Male,17723,22,28
7.075290103175481,6.467532758879181,4.602537519808195,8.668294578242538,5.40553727096191,165,Male,17892,16,16
6.762195294958166,5.782672625202922,6.018408031316643,4.172955279007079,6.639074241219111,165,Female,17847,18,16
5.4797491679446395,7.851879431512492,4.017620378899891,4.302488939270847,7.586206848998972,165,Male,17902,20,16
8.646458357848918,5.900649643330272,4.1248516434310565,6.4131371441565665,7.609609285973624,165,Female,17128,17,16
5.329528136683955,7.110961347452081,4.266322707626163,6.099417269775877,7.266154298495909,241,Female,17890,16,16
8.140733066083474,8.467030132578273,7.8270103138443,8.817037378768996,5.324056390491783,115,Male,17743,27,16
8.92554339668566,4.791957360506944,8.44698864488112,6.237146726503384,6.779766433904308,115,Female,17865,22,28
7.916983227574029,4.044530799459787,8.5213354871148,7.551537436743578,7.573295229983467,115,Female,17780,28,16
6.594949601932159,5.283783055993496,4.040615235459753,5.7519920204398565,6.497848977377774,165,Female,17097,28,16
4.33037131925836,7.987359717232944,7.270928944152956,4.921327852484517,8.538857097704092,165,Male,17027,16,16
6.3620689458553645,6.834128212450803,5.432125794461784,7.447830371396257,7.748827309168607,241,Male,17924,26,16
6.191279734858518,8.73080431767716,4.349397399266467,6.276321855563283,8.65445202966024,165,Female,17710,24,28
5.013980205934976,6.7393704993083965,4.518782279695257,6.846216627871842,6.829941639984298,241,Male,17750,20,28
6.117938183571522,5.328906912943247,4.333665356766967,8.023276280849984,4.372280280569083,165,Male,17524,20,16
5.788789420401693,7.82942652349668,6.751337913127275,5.767194105720902,8.431187818636282,241,Female,17887,21,28
4.818421305758243,7.287751929575052,5.534378320457939,6.462596207221338,8.32353042485002,241,Female,17191,27,16
6.206870716662431,8.103416799807931,4.831385799493008,6.534268693504805,5.035626454335964,165,Male,17800,17,28
5.313999781622446,7.339992380112087,4.727380709669494,4.3414294394631785,5.139972530421897,241,Male,17577,18,28
6.610312103411322,6.2597450518475775,8.197054666439861,7.437563355786143,6.766477986701151,165,Male,17998,19,16
4.175800298580971,5.385413345468551,4.112753733466252,6.219388888160001,4.260158386478085,115,Female,17827,18,16
8.531157098936422,4.2780023238462945,6.476286752699902,6.9958189111890885,4.592866526147139,165,Male,17401,21,28
8.081821527599281,5.5396812633768295,4.363706898659691,8.434778707968281,5.719685564087154,241,Male,17725,17,16
6.762906662552522,4.2312923878330935,4.72976397383428,5.311161343572723,6.637601642021944,241,Female,17882,28,28
8.259042913786216,6.150135353760187,6.326469818309476,7.368436523896273,8.737786563234346,165,Female,17783,24,28
8.811975369054002,5.128999559452401,5.034489580652393,6.787899806774185,6.99476124448305,115,Female,17630,17,28
4.552611470263303,7.518238041459948,7.183473257312534,6.705355036318588,4.444702770589026,165,Male,17676,19,16
7.154159042049018,5.1008926327825055,5.894915206555472,8.682422746259721,6.979791869448375,241,Male,17091,22,28
8.989970004678293,4.40715917783169,7.922398693405011,5.795443807917728,7.005175677864224,115,Male,17405,18,16
8.939445846667631,8.193986391999864,7.289473161999092,4.341649705097774,8.493603128572943,241,Male,17820,22,28
7.0166149614537225,4.300164301471325,8.889574555824947,5.711394459912072,5.286020546873631,165,Male,17109,17,28
4.640104352254084,7.7547922967474605,5.785181989752482,4.030677372222656,6.6476208238146,165,Male,17063,26,28
6.915964154952642,8.647126629908167,6.2307682083735845,8.113101953762236,5.477572423112823,165,Male,17550,24,16
4.010323177872109,4.535645593406874,7.340991810280051,8.944671860597783,4.890662426201277,115,Male,17226,17,28
4.994556673334298,6.798339649345469,6.110408483650277,8.063952815028156,7.6075477550734885,241,Male,17870,24,16
8.7806157977998,6.258633551266839,5.195284484704442,7.969063207429535,7.678093298595636,165,Female,17469,23,16
5.652202863014219,7.993550293581118,4.033386131809304,7.226125357440893,8.139310573209764,165,Male,17431,22,16
7.1919505288847425,7.117400030523437,5.378029463507768,6.877568461397763,5.161429238435811,241,Male,17443,22,16
5.404297473161213,5.391367182855763,8.320983105765912,6.838947799380254,6.601126923328708,115,Female,17199,27,28
8.739109435557948,4.007345030711851,6.94769554685667,6.026616702844691,6.252843948934328,165,Female,17294,26,16
7.642793649747434,6.414338644207579,4.023250950687516,4.866509377441291,8.27134901023414,165,Female,17751,22,28
5.648255787907063,8.470544411967332,7.9396365885598135,7.264254252518344,7.058912769274329,241,Male,17342,19,16
